date,cloud_pct,NDVI,NDWI,NDRE,EVI,SAVI,MSAVI,NDMI,GNDVI
2025-11-05,0.034743,0.6360463416019111,-0.591617137705938,0.3865014973101135,0.3821677630905421,0.3657398209564283,0.33788637982299724,0.23455510541385283,0.591617137705938
2025-11-05,0.035494,0.6371041044313107,-0.5938447474984019,0.38844654988265587,0.38336868903395355,0.3660827745297462,0.3381889732963955,0.23582799407158503,0.5938447474984019
2025-11-07,0.025121,0.6490935896686545,-0.6170825765822673,0.41551471215387864,0.4072760748167774,0.37258389352422255,0.3453951945500696,0.18944752520278496,0.6170825765822673
2025-11-07,0.026617,0.645780664179835,-0.6120469742191316,0.417324704603295,0.40937521788372155,0.3714873920087326,0.344251557704063,0.19087214906400557,0.6120469742191316
2025-11-07,0.01722,0.7026756160739204,-0.6858392103665213,0.4434595555755293,0.3684774687016515,0.3764326707520727,0.3469331893593342,0.191364331951671,0.6858392103665213
2025-11-07,0.014711,0.7044062214496927,-0.6873942404661508,0.44469003858876455,0.36962440346834363,0.377567739963311,0.34815037811213734,0.19183797252811763,0.6873942404661508
2025-11-10,0.038231,0.6358436909661686,-0.6658382028122686,0.3733161023676187,0.35232157858618207,0.3644095106062274,0.33682585962485134,0.10007329176393057,0.6658382028122686
2025-11-10,0.033683,0.6360389975776561,-0.6673683462620226,0.37761913947491993,0.35304009367673106,0.36490569268055556,0.3373637891425314,0.10361431185194979,0.6673683462620226
2025-11-12,0.057101,0.5228084426499059,-0.5768067228389916,0.2770379818033627,0.3056058813498825,0.31144146447101334,0.2827759954894598,0.0486418801947272,0.5768067228389916
2025-11-12,0.053782,0.5235107067972499,-0.5775569183129581,0.2789651407665567,0.3065962561138746,0.3125465777908303,0.2839311868170495,0.055642177949495254,0.5775569183129581
2025-11-14,0.175868,0.4376456398189655,-0.5181030861129554,0.250653560128138,0.2570338024373008,0.25938784410268895,0.23098391729222195,-0.004871972211929156,0.5181030861129554
2025-11-14,0.13426,0.44272274810580003,-0.5230498928785113,0.2566097816811242,0.259973225699748,0.26264535537548345,0.23418344471272587,-0.00015535701174687128,0.5230498928785113
2025-11-15,0.023139,0.38943323605074304,-0.4148026190180411,0.22499497123777742,0.2656922230878204,0.23524557999365278,0.20845290817530832,0.041126354337923596,0.4148026190180411
2025-11-15,0.02228,0.38957501907314995,-0.4147342028532928,0.22500879203083143,0.2658775624859542,0.23518344500167335,0.20837217571592687,0.03474294366218587,0.4147342028532928
2025-11-17,0.147003,0.36910280322458294,-0.468862579119718,0.19723993784307545,0.24875293910658436,0.24118162663264986,0.21745702105605844,-0.08308319796237396,0.468862579119718
2025-11-17,0.141007,0.3696788480246784,-0.4690702621674496,0.201511961434199,0.24973542961183845,0.24171528888526003,0.21800204389646766,-0.07245690495684096,0.4690702621674496
2025-11-20,18.372267,0.003875829418799792,0.04116578893850875,-0.026424187481222435,-0.034696047487345186,0.0040912329814814736,0.0042061961382965736,0.09017736820721836,-0.04116578893850875
2025-11-20,17.521289,0.004748528865450664,0.03909741436764186,-0.02779962740564143,-0.051245622059146415,0.005031201825679328,0.005183444124380787,0.0888501095623481,-0.03909741436764186
2025-11-22,1.702409,0.25208375876355416,-0.3725465322874309,0.1476834582017784,0.19272677933586274,0.18689773879696214,0.17100716789456935,-0.15084294938621964,0.3725465322874309
2025-11-22,1.682677,0.25117504990748935,-0.37269624040341337,0.1463996126921041,0.19259839130843842,0.18646438856144198,0.17064880264446106,-0.14539726587885757,0.37269624040341337
2025-11-25,0.126891,0.26655350972766484,-0.443313461237445,0.18797449940251446,0.16744552152109765,0.1854461189773047,0.16701715093286934,-0.15298534305262632,0.443313461237445
2025-11-25,0.131509,0.26766392749955786,-0.44424672692934225,0.1886538924019148,0.16833576866215808,0.18621684069469868,0.16775702552097924,-0.15031947852509717,0.44424672692934225
2025-12-02,3.53565,0.25889753513736,-0.4619484504075441,0.2050291612831859,0.15425671789526463,0.17666215017902406,0.1580631407074337,-0.16956182150051058,0.4619484504075441
2025-12-02,3.693265,0.2581165137601253,-0.46120188678328583,0.20370019971877812,0.15439004267324796,0.1766768334794006,0.1581914490008446,-0.16815408094855602,0.46120188678328583
2025-12-04,0.026594,0.24028414915830065,-0.3245361430776122,0.1492175008341731,0.14885127229101397,0.14229978745021243,0.12230121692185707,-0.19177037819552406,0.3245361430776122
2025-12-04,0.028398,0.23943585127822653,-0.32178634473863027,0.14895603850563086,0.1481670184651897,0.14140472832511675,0.12143294478202213,-0.1909445133231678,0.32178634473863027
2025-12-05,0.021335,0.21036940358995057,-0.33924070390243555,0.10852161292441537,0.09410653960556255,0.10374937367475005,0.08512963638467635,-0.20312195118791876,0.33924070390243555
2025-12-05,0.021028,0.20977752482182185,-0.340055779763208,0.10940359162690515,0.09442894363657355,0.1042011982832538,0.08567243851139168,-0.1988278939956324,0.340055779763208
2025-12-10,0.11999,0.19382359706650723,-0.38143736937039097,0.13297791238273288,0.08335608083986286,0.09913780070869777,0.08176172816295503,-0.22079707156899167,0.38143736937039097
2025-12-10,0.108271,0.19330454098299937,-0.37634903259626407,0.13005853800543063,0.08394868041644162,0.09922910844579752,0.0818923313358939,-0.2208688559868085,0.37634903259626407
2025-12-12,1.581913,0.12719343286063686,-0.20083471177974288,0.04876675058329758,0.08260133159470019,0.08013952948461464,0.06879457243486954,-0.16911588327354676,0.20083471177974288
2025-12-12,1.522055,0.12694367707829024,-0.19803572792453594,0.05150565585840949,0.0834677416205472,0.08027888557056562,0.06898356383378842,-0.1670324319863652,0.19803572792453594
2025-12-15,0.026758,0.1621326393321718,-0.306026361579122,0.09567221190681341,0.07642286995773609,0.08623720212950974,0.07140503797873968,-0.22220180308031062,0.306026361579122
2025-12-15,0.029731,0.16139833580007168,-0.3097499424688554,0.09622066594895982,0.07556736402343994,0.0857574709251762,0.07098217750834238,-0.2231945853568301,0.3097499424688554
2025-12-17,10.606892,0.12640455351019833,-0.21746091513472293,0.05741136086038519,0.08249533603867426,0.08098845037850562,0.06982707513365938,-0.12012376197666287,0.21746091513472293
2025-12-17,10.772791,0.12312637573732811,-0.21368146850076072,0.05318152113978952,0.08121763992241095,0.07902091173816199,0.06813411912467471,-0.12041192306642165,0.21368146850076072
2025-12-17,2.394057,0.14221182630552623,-0.22115820719360074,0.06357131534289516,0.0998266766664847,0.09195132168943271,0.07966576320440337,-0.14884959525667218,0.22115820719360074
2025-12-17,2.44384,0.1400116556450534,-0.21794143039385994,0.05999517840834508,0.09860101310478682,0.09086340520986252,0.07877292943493047,-0.14757894554683668,0.21794143039385994
