date,cloud_pct,NDVI,NDWI,NDRE,EVI,SAVI,MSAVI,NDMI,GNDVI
2025-11-05,0.034743,0.5757369561814085,-0.541738867477509,0.34798553182283065,0.3513743622732346,0.33581547900899356,0.3075324415065892,0.14457554826099406,0.541738867477509
2025-11-05,0.035494,0.5666425696852808,-0.5379383780556362,0.3548305636720437,0.34700295959318733,0.3289744416468579,0.30035554643563783,0.15858891873503317,0.5379383780556362
2025-11-07,0.025121,0.539081254916115,-0.5461107530409706,0.35132406242778647,0.3530566098164917,0.33113052831430684,0.3056374368169048,0.05275341440103878,0.5461107530409706
2025-11-07,0.026617,0.5245907856099222,-0.5303199060172346,0.37261671121848683,0.3425649488414915,0.31826018360954095,0.29187885136757097,0.07421146419526028,0.5303199060172346
2025-11-07,0.01722,0.5685792640761035,-0.5997584915454872,0.3497192400981828,0.314962429180436,0.3180902198246995,0.2894785144094536,0.04307708748977497,0.5997584915454872
2025-11-07,0.014711,0.5616387787120777,-0.5986952902712651,0.38766952489245504,0.30599204999530344,0.31108855434483934,0.28161279393060923,0.07481298254504624,0.5986952902712651
2025-11-10,0.038231,0.48145230485847057,-0.5596440812852873,0.3063701567397858,0.3082621310620823,0.30778125771649784,0.2834313805149298,0.0184178951557498,0.5596440812852873
2025-11-10,0.033683,0.4627011111445174,-0.5523403459487666,0.34476219424578547,0.29555063736539067,0.298441832527219,0.2744495755228809,0.06317169565760807,0.5523403459487666
2025-11-12,0.057101,0.4528601535588006,-0.5169441604707766,0.27574618175680915,0.30625562105346765,0.30226275949115955,0.27965891720643943,-0.01414726852619593,0.5169441604707766
2025-11-12,0.053782,0.4339162152001816,-0.5090217390131437,0.2941979202136466,0.2986500874530925,0.2918280303055043,0.269353454535165,0.020517175469069168,0.5090217390131437
2025-11-14,0.175868,0.41519842644600663,-0.44970761966708367,0.25385870506049263,0.27895241266002707,0.25965867611782634,0.23400062094125318,-0.021613138025751336,0.44970761966708367
2025-11-14,0.13426,0.4120170229145574,-0.44064665961708327,0.2502544927144986,0.2743508162230478,0.25433433226541424,0.22840641029213893,-0.007789172859580263,0.44064665961708327
2025-11-15,0.023139,0.3613374391179264,-0.3732454860719217,0.23381036559462604,0.2544017086095694,0.21880815665072068,0.1933569501713717,0.0034876122343349076,0.3732454860719217
2025-11-15,0.02228,0.36480033785999094,-0.3830594311441319,0.2305356620563878,0.2580262018396945,0.2228387457120477,0.19743815881945154,-0.019903325848251788,0.3830594311441319
2025-11-17,0.147003,0.3421798016825149,-0.41656884813113054,0.1998523961485699,0.21305835798718872,0.20817154624841594,0.18398164196362252,-0.07170874884018198,0.41656884813113054
2025-11-17,0.141007,0.3327813759296563,-0.4120875517346409,0.19583257430046694,0.20788153808198073,0.20347739316497016,0.17985684771073557,-0.05439549790506955,0.4120875517346409
2025-11-20,18.372267,0.09958005541896937,-0.03595104831365229,0.050106361378289985,0.8311372128097725,0.08809078713637705,0.08393357608540991,0.09841518915731419,0.03595104831365229
2025-11-20,17.521289,0.09899441390363595,-0.03963299619888498,0.06460137124172816,0.505316789865132,0.0872624661189561,0.08300903882762391,0.09859864941790634,0.03963299619888498
2025-11-22,1.702409,0.2766483687600375,-0.3748081305432596,0.14992663025290007,0.19079755654124061,0.18576931828649024,0.16630023912401704,-0.09775528366627304,0.3748081305432596
2025-11-22,1.682677,0.27314695517387094,-0.371942029032965,0.15082693119611384,0.19331673485069506,0.18399141941112554,0.16483787894994448,-0.07705859420894103,0.371942029032965
2025-11-25,0.126891,0.2953354828647202,-0.4388725256782478,0.19261249612258025,0.16183697570356215,0.17919756889747726,0.1567457942597695,-0.11752096107023266,0.4388725256782478
