date,cloud_pct,EVI,GNDVI,MSAVI,NDMI,NDRE,NDVI,NDWI,SAVI
2024-11-02,3.65,0.6792302226753318,0.6317492711254112,0.52946674430768,0.3787907955564341,0.5396280587132326,0.7215971945633837,-0.6317492711254112,0.5238574668079864
2024-11-02,3.38,0.6775644311126344,0.6315786213377702,0.5283450175020447,0.37774234773164495,0.5359893548523389,0.7207939276816283,-0.6315786213377702,0.5229487368607976
2024-11-05,8.87,0.39262589674277726,0.2589223707074691,0.2041102774245309,0.23878084652819365,0.22007466509215548,0.3190383597282972,-0.2589223707074691,0.2240676432605246
2024-11-05,8.75,0.39403539205025895,0.26009315254610227,0.20496058680338994,0.2389891556575048,0.21960262941548717,0.3203994918281901,-0.26009315254610227,0.22496175483999714
2024-11-07,0.61,0.5750405604093808,0.7512938984301559,0.5643789743902113,0.32271796435735217,0.5659489420459356,0.849301954529293,-0.7512938984301559,0.5464056800703033
2024-11-07,0.56,0.5735969571617181,0.7489871785220771,0.5601240254781981,0.3215548770140491,0.563154767701482,0.8444737354672575,-0.7489871785220771,0.5434972920381042
2024-11-10,1.68,0.43667582050939435,0.5876411208049763,0.3969182623329654,0.2720133495308593,0.37333395804671976,0.6129569992224291,-0.5876411208049763,0.41337131699569535
2024-11-10,1.97,0.4365266776211017,0.5864363028315256,0.3969579467141132,0.27072019329618147,0.36943055797958474,0.6126970239850593,-0.5864363028315256,0.4133854302019173
2024-11-12,3.11,0.4867344476646433,0.5700450505124804,0.4008202326579805,0.24067625707889634,0.3660669198922588,0.5944482948359922,-0.5700450505124804,0.4155566290394971
2024-11-12,2.85,0.48361094311796576,0.5709900051908063,0.39963780171906255,0.24074069994348557,0.3658606669431014,0.5923804637045281,-0.5709900051908063,0.41443986573012515
2024-11-15,13.04,0.46938576055724224,0.6482127273982259,0.4262269530291806,0.2659363509738495,0.43740758674303126,0.6792896465622615,-0.6482127273982259,0.4395272386607278
2024-11-15,11.58,0.46992346667191975,0.6482582505973251,0.4264676172405622,0.2641779663336827,0.4352908515708175,0.6790279166949409,-0.6482582505973251,0.43969845761206033
2024-11-17,1.23,0.395197424798957,0.5004444109430622,0.3299249941206409,0.17277555174229484,0.2937790960063996,0.5141507667453823,-0.5004444109430622,0.3508248582974576
2024-11-17,1.19,0.3959853232651115,0.501062203277745,0.33059931484099986,0.17451754528294874,0.2922683089673284,0.5146794816223706,-0.501062203277745,0.3514475812595053
2024-11-20,2.16,0.32449223790634535,0.6777699999913424,0.3622632501100643,0.1425073774435741,0.3225096674525409,0.5774672347169983,-0.6777699999913424,0.3823258701374526
2024-11-20,2.18,0.32534191281597763,0.6842596555288798,0.36462642950168345,0.14437578965887932,0.3231016259237839,0.5805494057948678,-0.6842596555288798,0.3845363682399512
2024-11-22,1.73,0.34653591184083965,0.4572329435700437,0.29074371789784137,0.12112869544394227,0.23744045081949955,0.4305002711296019,-0.4572329435700437,0.3102908198569468
2024-11-22,1.79,0.3473986750862484,0.45763916472839566,0.2920185057447965,0.1218738030898503,0.23617654193510687,0.43215183767865756,-0.45763916472839566,0.31156313753528925
2024-11-25,1.71,0.29061656168905003,0.5422974318398436,0.2821510885274267,0.06601126299169041,0.2411769989960639,0.441927241240577,-0.5422974318398436,0.30387123994409465
2024-11-25,1.92,0.2901960102138477,0.5403708504237711,0.28194421296380856,0.07130831988992505,0.2414316615625708,0.441452624505172,-0.5403708504237711,0.30365898904279975
2024-11-30,0.03,0.23302221936267334,0.4775228330374167,0.21884357704598936,-0.08249742939891559,0.2092219174376677,0.37047933220440254,-0.4775228330374167,0.24221404838945682
2024-11-30,0.04,0.23478043786800334,0.48166472855322134,0.2213429670094221,-0.07695304255655572,0.21502302293910075,0.374107054770951,-0.48166472855322134,0.24476856678990538
2024-12-02,0.12,0.21926600847212607,0.4155947540154972,0.19002971352208034,-0.1320513705459515,0.16648641037985212,0.2957568282729467,-0.4155947540154972,0.20887632755978935
2024-12-02,0.11,0.21775438165338143,0.4148994894709361,0.1889045224853978,-0.1344638351488842,0.16283129477400962,0.29408401554274255,-0.4148994894709361,0.2076965617569197
2024-12-07,0.62,0.16328513364121236,0.4360484081959647,0.15125447372857384,-0.21723672277022668,0.16110050221157943,0.28212154629457964,-0.4360484081959647,0.17316934445425602
2024-12-07,0.76,0.16183836790823614,0.43569048327072935,0.14999633769754805,-0.21959168260192766,0.16098806278058211,0.2791396383248518,-0.43569048327072935,0.17170778895670427
2024-12-10,0.15,0.13959031386445556,0.2801088676418716,0.11174651919144353,-0.17960124121365367,0.12055830645308338,0.20320521406732123,-0.2801088676418716,0.12858021802078567
2024-12-10,0.15,0.13961848356815876,0.2802249486222853,0.11178670848518046,-0.18068909814918993,0.12031604145473654,0.2034318500481621,-0.2802249486222853,0.12865206512812488
